ID,Sentiment
10182,Positive
23396,Positive
1254,Positive
14946,Positive
1332,Positive
16086,Positive
775,Negative
11197,Positive
17950,Positive
1734,Positive
9266,Negative
15514,Positive
16039,Positive
3211,Positive
4964,Positive
5991,Positive
12335,Negative
2038,Positive
503,Negative
17659,Positive
159,Positive
9310,Positive
20940,Positive
13241,Positive
7975,Positive
14077,Positive
9459,Positive
9306,Positive
14237,Positive
19735,Positive
15166,Positive
18913,Negative
12882,Positive
20523,Negative
7835,Positive
22337,Negative
2758,Positive
2797,Negative
7503,Positive
15333,Positive
6646,Positive
18353,Positive
11341,Positive
17980,Positive
20112,Positive
19823,Positive
1454,Positive
8933,Positive
4742,Positive
6321,Positive
16464,Negative
17592,Positive
9680,Positive
22294,Positive
21695,Positive
10940,Negative
3653,Positive
8775,Positive
21940,Positive
19388,Positive
13955,Positive
9160,Positive
4810,Positive
17284,Negative
9740,Positive
6351,Positive
393,Positive
23485,Positive
11301,Positive
6968,Negative
17198,Positive
18284,Positive
4649,Positive
2322,Negative
21342,Positive
3,Positive
21127,Positive
13695,Positive
10426,Positive
21423,Positive
22723,Positive
13956,Positive
13735,Positive
6029,Positive
7446,Negative
21170,Negative
8422,Positive
3356,Positive
16319,Positive
7370,Positive
20496,Positive
2108,Positive
13223,Positive
9625,Positive
20202,Positive
7041,Positive
18007,Positive
20458,Positive
13413,Positive
3438,Positive
11066,Positive
12735,Positive
7949,Positive
16202,Positive
15277,Positive
13086,Positive
18519,Positive
18436,Positive
13430,Positive
9131,Positive
22758,Positive
10096,Negative
7000,Negative
3591,Positive
4415,Positive
12074,Positive
16713,Positive
14281,Positive
2401,Positive
14463,Positive
19781,Positive
5584,Positive
12038,Positive
1312,Positive
17508,Positive
22970,Positive
2804,Positive
22177,Negative
18288,Positive
15470,Positive
11279,Positive
8313,Negative
21248,Positive
14160,Positive
13570,Positive
15308,Positive
21450,Positive
640,Positive
17643,Positive
13007,Positive
10039,Positive
3989,Positive
19894,Positive
21275,Positive
9889,Negative
1766,Positive
17147,Positive
10253,Positive
20408,Positive
21022,Positive
1322,Positive
18853,Positive
5171,Negative
6980,Positive
4197,Positive
8535,Positive
7971,Positive
12284,Positive
1581,Positive
11326,Positive
6559,Positive
4289,Positive
23363,Positive
16152,Positive
4035,Positive
3912,Positive
1472,Positive
8355,Positive
5460,Negative
12886,Positive
18484,Positive
18414,Positive
3488,Positive
346,Positive
1164,Positive
1445,Positive
13166,Positive
22276,Positive
20754,Positive
11906,Positive
22774,Negative
20034,Positive
3413,Positive
4764,Positive
12337,Positive
11551,Positive
16742,Positive
4912,Positive
14105,Positive
10199,Positive
4020,Positive
15048,Positive
11087,Positive
22130,Positive
14648,Positive
1371,Negative
22531,Positive
6634,Positive
12980,Positive
9145,Positive
1904,Positive
6294,Negative
13615,Positive
22684,Positive
3866,Positive
3468,Positive
3472,Positive
17369,Positive
1030,Positive
4672,Positive
4564,Negative
22329,Positive
22021,Positive
6734,Negative
1146,Positive
7350,Positive
5325,Positive
13560,Positive
6933,Positive
3848,Negative
20507,Positive
18814,Negative
20501,Positive
1629,Positive
4610,Positive
9564,Negative
3827,Positive
17814,Positive
4347,Positive
9838,Negative
5635,Negative
4171,Positive
15253,Positive
6418,Positive
13091,Positive
1186,Positive
1998,Positive
17301,Negative
23136,Positive
13578,Positive
19841,Positive
15364,Positive
14188,Positive
3929,Positive
17375,Positive
2884,Negative
18656,Negative
2898,Positive
10845,Positive
10836,Positive
15348,Positive
21852,Positive
6355,Positive
18497,Positive
8756,Positive
7393,Positive
17892,Positive
13835,Positive
912,Positive
19777,Negative
6167,Positive
2870,Positive
22512,Positive
10218,Positive
1502,Positive
5802,Positive
21128,Positive
23274,Negative
10619,Positive
19942,Positive
14489,Positive
13269,Positive
21972,Negative
6719,Positive
19218,Positive
15856,Positive
669,Negative
21466,Positive
19156,Positive
10557,Negative
3360,Positive
19189,Positive
19760,Negative
13620,Positive
5487,Positive
8599,Positive
8924,Negative
19865,Positive
16168,Positive
3098,Positive
5199,Negative
14307,Positive
6702,Positive
4689,Positive
18408,Positive
2304,Positive
7619,Positive
17566,Negative
18541,Positive
12935,Positive
5206,Positive
6600,Negative
5473,Positive
15411,Positive
1762,Positive
781,Positive
3942,Negative
20334,Positive
16969,Positive
23086,Positive
20378,Positive
13180,Positive
1656,Positive
17073,Positive
19727,Positive
8308,Positive
13518,Positive
6156,Positive
3575,Positive
4888,Positive
12548,Positive
10114,Positive
15265,Positive
20030,Negative
5579,Positive
12755,Positive
16566,Positive
9691,Positive
8361,Positive
9195,Positive
14196,Positive
1280,Positive
5134,Negative
22262,Positive
16235,Positive
9400,Positive
30,Positive
7681,Positive
22590,Positive
13353,Positive
18138,Negative
7788,Positive
8461,Positive
6069,Negative
23113,Positive
2664,Positive
6124,Positive
21884,Positive
11325,Positive
8109,Positive
10284,Positive
12041,Positive
15626,Positive
21850,Positive
4909,Negative
20499,Positive
17966,Positive
14352,Positive
4699,Positive
16350,Positive
3273,Positive
9342,Positive
4936,Negative
14157,Positive
19275,Negative
193,Positive
12351,Positive
8946,Negative
18869,Positive
8716,Positive
22967,Positive
7776,Positive
14020,Positive
21958,Negative
20511,Positive
5057,Positive
13767,Positive
10889,Positive
20263,Positive
8476,Positive
18080,Positive
18011,Positive
18817,Positive
20873,Positive
12069,Positive
21723,Positive
16413,Positive
23463,Positive
5708,Positive
466,Positive
13224,Positive
10938,Positive
16801,Positive
7865,Positive
3163,Positive
23243,Positive
14400,Positive
22348,Positive
12454,Positive
21232,Positive
1842,Positive
14909,Positive
17281,Positive
21504,Positive
19846,Positive
17699,Positive
17165,Positive
16776,Positive
19859,Positive
12721,Positive
5885,Positive
12017,Positive
9102,Negative
19267,Positive
3019,Positive
9402,Positive
13777,Positive
22613,Positive
15092,Positive
20693,Positive
19869,Negative
5819,Positive
14926,Positive
3457,Positive
15036,Positive
11393,Positive
15754,Positive
8168,Positive
10727,Negative
13593,Positive
4831,Positive
22737,Positive
2090,Positive
7101,Positive
15664,Positive
2960,Positive
19068,Positive
19613,Positive
4384,Negative
3336,Positive
12448,Positive
9077,Positive
5159,Positive
9656,Positive
5730,Positive
6923,Positive
11881,Positive
17650,Positive
4457,Positive
3800,Positive
9542,Positive
17139,Positive
8339,Positive
7572,Negative
13421,Positive
6819,Positive
17394,Positive
7175,Positive
17167,Positive
9981,Positive
14731,Positive
4349,Positive
8060,Positive
5164,Positive
1058,Positive
21109,Positive
23265,Positive
17439,Negative
5372,Positive
11866,Positive
4780,Positive
20775,Positive
17138,Positive
8579,Positive
2485,Positive
7430,Positive
12674,Positive
18193,Negative
3134,Positive
13001,Positive
15437,Positive
19363,Positive
20834,Positive
5729,Positive
18978,Positive
9907,Positive
23018,Positive
4125,Positive
592,Positive
15152,Positive
3596,Positive
19157,Positive
20126,Positive
12748,Positive
12717,Positive
14796,Positive
7684,Positive
11745,Positive
21647,Positive
3830,Positive
4074,Positive
6541,Positive
4806,Negative
17382,Positive
2414,Positive
20033,Positive
5807,Positive
16757,Positive
9373,Positive
2431,Positive
22075,Positive
15469,Positive
17802,Positive
18285,Positive
5038,Positive
17282,Positive
10058,Negative
13654,Negative
22415,Positive
2305,Positive
791,Positive
18093,Positive
3161,Positive
21885,Positive
1973,Positive
8491,Positive
7082,Positive
4026,Positive
19454,Positive
6086,Positive
9125,Positive
426,Positive
9561,Positive
6583,Positive
3555,Positive
5992,Positive
13885,Positive
23167,Positive
892,Positive
17422,Positive
2372,Positive
16883,Positive
7188,Positive
6237,Positive
20386,Positive
12326,Positive
10602,Positive
5446,Positive
21588,Positive
13324,Negative
11845,Positive
13204,Positive
19635,Positive
4943,Positive
18265,Positive
7447,Positive
14702,Positive
15454,Positive
2078,Positive
21153,Positive
445,Positive
13056,Positive
20487,Positive
20422,Positive
8534,Positive
15198,Positive
12381,Positive
8428,Positive
5888,Positive
17318,Positive
6,Positive
22082,Positive
14181,Positive
3831,Positive
7435,Negative
3915,Positive
18084,Positive
13460,Positive
18875,Positive
14866,Positive
16414,Positive
1137,Positive
12402,Positive
20863,Positive
8648,Positive
10203,Positive
14618,Positive
3957,Positive
9192,Positive
14585,Positive
1027,Negative
8809,Positive
8602,Positive
10465,Negative
8015,Positive
415,Positive
7018,Positive
13068,Positive
13905,Positive
18606,Positive
21589,Positive
8195,Positive
8890,Positive
20668,Positive
17911,Positive
860,Positive
7630,Positive
884,Positive
16885,Positive
16732,Positive
21449,Positive
1995,Negative
5311,Positive
404,Positive
6808,Positive
1579,Positive
15158,Positive
9331,Positive
11102,Positive
5203,Positive
4449,Positive
2935,Positive
7141,Positive
248,Positive
21446,Positive
17628,Positive
4327,Positive
10593,Positive
16174,Positive
4338,Positive
8204,Positive
1975,Positive
12687,Positive
19623,Positive
14894,Negative
15406,Positive
1177,Positive
16741,Positive
22213,Positive
63,Positive
12138,Negative
21689,Positive
2295,Positive
5709,Positive
648,Positive
13434,Positive
6555,Positive
6581,Positive
17668,Negative
534,Positive
20324,Positive
14066,Positive
671,Positive
15639,Negative
13681,Positive
19839,Positive
3436,Positive
17231,Positive
2187,Positive
12796,Positive
19204,Positive
1936,Positive
15342,Positive
17475,Positive
21204,Positive
3033,Positive
17639,Positive
3977,Positive
7113,Positive
14944,Positive
4273,Positive
453,Positive
17994,Positive
19087,Positive
9650,Positive
3969,Positive
13525,Positive
9340,Positive
23446,Positive
9554,Positive
9966,Positive
2642,Positive
22732,Negative
18132,Positive
21389,Positive
12384,Positive
11054,Positive
3351,Positive
8807,Positive
4170,Positive
4388,Negative
1074,Positive
18255,Positive
19294,Positive
20626,Positive
457,Positive
13350,Positive
23056,Positive
5279,Positive
19245,Positive
9283,Positive
7125,Positive
2210,Positive
10706,Positive
21842,Positive
7565,Positive
6676,Positive
4199,Positive
1919,Positive
17968,Positive
13190,Positive
10652,Positive
11173,Negative
11241,Positive
5212,Positive
21379,Positive
12070,Positive
18472,Positive
9624,Positive
11260,Positive
17657,Positive
14975,Negative
19085,Positive
22803,Negative
19021,Positive
17168,Positive
7688,Positive
16193,Positive
12776,Positive
5022,Positive
5253,Positive
17047,Positive
14758,Positive
17202,Positive
20981,Positive
17538,Positive
18364,Positive
3039,Positive
1845,Positive
12730,Positive
9802,Positive
8111,Positive
22436,Positive
14269,Positive
14135,Negative
4704,Positive
4867,Positive
8469,Positive
3731,Positive
10371,Positive
12854,Negative
3300,Positive
531,Positive
17416,Positive
19547,Positive
10658,Positive
8188,Positive
11,Positive
19126,Positive
7546,Positive
5019,Negative
7005,Positive
1449,Positive
22841,Positive
20088,Positive
16485,Negative
13910,Positive
10879,Negative
4765,Positive
7589,Positive
15677,Positive
22893,Positive
14588,Positive
18283,Positive
12386,Positive
18421,Positive
20215,Positive
19247,Positive
20469,Positive
6934,Negative
20515,Positive
20966,Positive
9210,Positive
15885,Positive
15213,Positive
15180,Positive
24,Positive
21422,Positive
22466,Positive
20415,Positive
9583,Positive
21509,Positive
1213,Positive
263,Positive
3804,Positive
19934,Positive
11528,Positive
9161,Positive
16548,Positive
6461,Positive
14873,Positive
9717,Positive
430,Positive
1479,Positive
7632,Positive
16688,Positive
3544,Positive
6008,Positive
11751,Positive
16048,Positive
10046,Positive
646,Negative
2273,Positive
21172,Positive
7489,Negative
2920,Positive
211,Positive
5434,Positive
12542,Positive
18735,Negative
9303,Positive
20050,Positive
16503,Positive
23421,Positive
3799,Negative
4164,Positive
21911,Positive
7437,Positive
1159,Negative
10549,Positive
8399,Positive
10853,Positive
4592,Positive
9522,Positive
17034,Positive
5175,Negative
13237,Positive
2728,Positive
18412,Positive
10038,Positive
15699,Positive
169,Positive
2844,Positive
9042,Positive
19097,Negative
2812,Positive
6732,Positive
1613,Positive
22833,Positive
3520,Positive
12646,Positive
14890,Positive
5037,Positive
3388,Positive
20791,Positive
6864,Positive
14552,Negative
9007,Positive
17913,Positive
16808,Positive
16698,Negative
2502,Positive
6532,Positive
408,Positive
4305,Positive
17380,Positive
14487,Positive
11749,Positive
778,Positive
14480,Positive
6050,Positive
13,Positive
10516,Positive
20843,Negative
7356,Positive
13563,Negative
10116,Positive
9593,Positive
17528,Positive
21919,Positive
3455,Positive
7286,Positive
16924,Positive
14238,Positive
16089,Positive
20884,Positive
7275,Positive
21576,Positive
